image_path,model,error,latency_ms,Hard to spot?_x,Accident or design?_x,Emotion?_x,Person or creature?_x,Gender?_x,Amusing?_x,pred_Hard to spot?_norm,pred_Accident or design?_norm,pred_Emotion?_norm,pred_Person or creature?_norm,pred_Gender?_norm,pred_Amusing?_norm,Hard to spot?_y,Accident or design?_y,Emotion?_y,Person or creature?_y,Gender?_y,Amusing?_y,gt_Hard to spot?_norm,gt_Accident or design?_norm,gt_Emotion?_norm,gt_Person or creature?_norm,gt_Gender?_norm,gt_Amusing?_norm,answered_any
000001143.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Neutral,Other,Neutral,No,Easy,Accident,Neutral,Other,Neutral,No,False
000001143.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Neutral,Other,Neutral,No,Easy,Accident,Neutral,Other,Neutral,No,False
000001143.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Neutral,Other,Neutral,No,Easy,Accident,Neutral,Other,Neutral,No,False
000006414.jpg,gemma,,,,,,,,,,,,,,,Medium,Accident,Surprised,Robot,Neutral,Yes,Medium,Accident,Surprised,Robot,Neutral,Yes,False
000006414.jpg,qwen,,,,,,,,,,,,,,,Medium,Accident,Surprised,Robot,Neutral,Yes,Medium,Accident,Surprised,Robot,Neutral,Yes,False
000006414.jpg,gemini,,,,,,,,,,,,,,,Medium,Accident,Surprised,Robot,Neutral,Yes,Medium,Accident,Surprised,Robot,Neutral,Yes,False
000006708.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Neutral,Animal,Neutral,Yes,Easy,Design,Neutral,Animal,Neutral,Yes,False
000006708.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Neutral,Animal,Neutral,Yes,Easy,Design,Neutral,Animal,Neutral,Yes,False
000006708.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Neutral,Animal,Neutral,Yes,Easy,Design,Neutral,Animal,Neutral,Yes,False
000021603.jpg,gemma,,,,,,,,,,,,,,,Hard,Accident,Disgusted,Alien,Neutral,No,Hard,Accident,Disgusted,Alien,Neutral,No,False
000021603.jpg,qwen,,,,,,,,,,,,,,,Hard,Accident,Disgusted,Alien,Neutral,No,Hard,Accident,Disgusted,Alien,Neutral,No,False
000021603.jpg,gemini,,,,,,,,,,,,,,,Hard,Accident,Disgusted,Alien,Neutral,No,Hard,Accident,Disgusted,Alien,Neutral,No,False
000021397.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Neutral,Cartoon,Neutral,No,Easy,Accident,Neutral,Cartoon,Neutral,No,False
000021397.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Neutral,Cartoon,Neutral,No,Easy,Accident,Neutral,Cartoon,Neutral,No,False
000021397.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Neutral,Cartoon,Neutral,No,Easy,Accident,Neutral,Cartoon,Neutral,No,False
000009981.jpg,gemma,,,,,,,,,,,,,,,Medium,Accident,Happy,Robot,Neutral,No,Medium,Accident,Happy,Robot,Neutral,No,False
000009981.jpg,qwen,,,,,,,,,,,,,,,Medium,Accident,Happy,Robot,Neutral,No,Medium,Accident,Happy,Robot,Neutral,No,False
000009981.jpg,gemini,,,,,,,,,,,,,,,Medium,Accident,Happy,Robot,Neutral,No,Medium,Accident,Happy,Robot,Neutral,No,False
000025612.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Happy,Human-Adult,Neutral,No,Easy,Design,Happy,Human-Adult,Neutral,No,False
000025612.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Happy,Human-Adult,Neutral,No,Easy,Design,Happy,Human-Adult,Neutral,No,False
000025612.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Happy,Human-Adult,Neutral,No,Easy,Design,Happy,Human-Adult,Neutral,No,False
000020971.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Neutral,Animal,Male,No,Easy,Design,Neutral,Animal,Male,No,False
000020971.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Neutral,Animal,Male,No,Easy,Design,Neutral,Animal,Male,No,False
000020971.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Neutral,Animal,Male,No,Easy,Design,Neutral,Animal,Male,No,False
000002656.jpg,gemma,,,,,,,,,,,,,,,Medium,Accident,Neutral,Alien,Male,No,Medium,Accident,Neutral,Alien,Male,No,False
000002656.jpg,qwen,,,,,,,,,,,,,,,Medium,Accident,Neutral,Alien,Male,No,Medium,Accident,Neutral,Alien,Male,No,False
000002656.jpg,gemini,,,,,,,,,,,,,,,Medium,Accident,Neutral,Alien,Male,No,Medium,Accident,Neutral,Alien,Male,No,False
000001030.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Happy,Cartoon,Neutral,No,Easy,Design,Happy,Cartoon,Neutral,No,False
000001030.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Happy,Cartoon,Neutral,No,Easy,Design,Happy,Cartoon,Neutral,No,False
000001030.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Happy,Cartoon,Neutral,No,Easy,Design,Happy,Cartoon,Neutral,No,False
000007289.jpg,gemma,,,,,,,,,,,,,,,Hard,Accident,Sad,Other,Neutral,No,Hard,Accident,Sad,Other,Neutral,No,False
000007289.jpg,qwen,,,,,,,,,,,,,,,Hard,Accident,Sad,Other,Neutral,No,Hard,Accident,Sad,Other,Neutral,No,False
000007289.jpg,gemini,,,,,,,,,,,,,,,Hard,Accident,Sad,Other,Neutral,No,Hard,Accident,Sad,Other,Neutral,No,False
000014385.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Happy,Other,Neutral,No,Easy,Design,Happy,Other,Neutral,No,False
000014385.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Happy,Other,Neutral,No,Easy,Design,Happy,Other,Neutral,No,False
000014385.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Happy,Other,Neutral,No,Easy,Design,Happy,Other,Neutral,No,False
000019082.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Happy,Robot,Neutral,No,Easy,Design,Happy,Robot,Neutral,No,False
000019082.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Happy,Robot,Neutral,No,Easy,Design,Happy,Robot,Neutral,No,False
000019082.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Happy,Robot,Neutral,No,Easy,Design,Happy,Robot,Neutral,No,False
000001025.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Neutral,Animal,Neutral,Somewhat,Easy,Design,Neutral,Animal,Neutral,Somewhat,False
000001025.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Neutral,Animal,Neutral,Somewhat,Easy,Design,Neutral,Animal,Neutral,Somewhat,False
000001025.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Neutral,Animal,Neutral,Somewhat,Easy,Design,Neutral,Animal,Neutral,Somewhat,False
000000009.jpg,gemma,,,,,,,,,,,,,,,,Accident,Neutral,Alien,Neutral,No,,Accident,Neutral,Alien,Neutral,No,False
000000009.jpg,qwen,,,,,,,,,,,,,,,,Accident,Neutral,Alien,Neutral,No,,Accident,Neutral,Alien,Neutral,No,False
000000009.jpg,gemini,,,,,,,,,,,,,,,,Accident,Neutral,Alien,Neutral,No,,Accident,Neutral,Alien,Neutral,No,False
000015175.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Happy,Other,Neutral,No,Easy,Design,Happy,Other,Neutral,No,False
000015175.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Happy,Other,Neutral,No,Easy,Design,Happy,Other,Neutral,No,False
000015175.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Happy,Other,Neutral,No,Easy,Design,Happy,Other,Neutral,No,False
000009876.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Neutral,Animal,Neutral,No,Easy,Design,Neutral,Animal,Neutral,No,False
000009876.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Neutral,Animal,Neutral,No,Easy,Design,Neutral,Animal,Neutral,No,False
000009876.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Neutral,Animal,Neutral,No,Easy,Design,Neutral,Animal,Neutral,No,False
000015459.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Happy,Human-Young,Neutral,No,Easy,Design,Happy,Human-Young,Neutral,No,False
000015459.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Happy,Human-Young,Neutral,No,Easy,Design,Happy,Human-Young,Neutral,No,False
000015459.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Happy,Human-Young,Neutral,No,Easy,Design,Happy,Human-Young,Neutral,No,False
000006031.jpg,gemma,,,,,,,,,,,,,,,Medium,Accident,Happy,Human-Adult,Neutral,Yes,Medium,Accident,Happy,Human-Adult,Neutral,Yes,False
000006031.jpg,qwen,,,,,,,,,,,,,,,Medium,Accident,Happy,Human-Adult,Neutral,Yes,Medium,Accident,Happy,Human-Adult,Neutral,Yes,False
000006031.jpg,gemini,,,,,,,,,,,,,,,Medium,Accident,Happy,Human-Adult,Neutral,Yes,Medium,Accident,Happy,Human-Adult,Neutral,Yes,False
000016224.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Neutral,Cartoon,Neutral,No,Easy,Accident,Neutral,Cartoon,Neutral,No,False
000016224.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Neutral,Cartoon,Neutral,No,Easy,Accident,Neutral,Cartoon,Neutral,No,False
000016224.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Neutral,Cartoon,Neutral,No,Easy,Accident,Neutral,Cartoon,Neutral,No,False
000018929.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Neutral,Other,Neutral,No,Easy,Accident,Neutral,Other,Neutral,No,False
000018929.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Neutral,Other,Neutral,No,Easy,Accident,Neutral,Other,Neutral,No,False
000018929.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Neutral,Other,Neutral,No,Easy,Accident,Neutral,Other,Neutral,No,False
000009059.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Neutral,Animal,Neutral,No,Easy,Accident,Neutral,Animal,Neutral,No,False
000009059.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Neutral,Animal,Neutral,No,Easy,Accident,Neutral,Animal,Neutral,No,False
000009059.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Neutral,Animal,Neutral,No,Easy,Accident,Neutral,Animal,Neutral,No,False
000016826.jpg,gemma,,,,,,,,,,,,,,,Hard,Accident,Neutral,Alien,Neutral,No,Hard,Accident,Neutral,Alien,Neutral,No,False
000016826.jpg,qwen,,,,,,,,,,,,,,,Hard,Accident,Neutral,Alien,Neutral,No,Hard,Accident,Neutral,Alien,Neutral,No,False
000016826.jpg,gemini,,,,,,,,,,,,,,,Hard,Accident,Neutral,Alien,Neutral,No,Hard,Accident,Neutral,Alien,Neutral,No,False
000007382.jpg,gemma,,,,,,,,,,,,,,,Hard,Accident,Disgusted,Animal,Neutral,Somewhat,Hard,Accident,Disgusted,Animal,Neutral,Somewhat,False
000007382.jpg,qwen,,,,,,,,,,,,,,,Hard,Accident,Disgusted,Animal,Neutral,Somewhat,Hard,Accident,Disgusted,Animal,Neutral,Somewhat,False
000007382.jpg,gemini,,,,,,,,,,,,,,,Hard,Accident,Disgusted,Animal,Neutral,Somewhat,Hard,Accident,Disgusted,Animal,Neutral,Somewhat,False
000008786.jpg,gemma,,,,,,,,,,,,,,,Medium,Accident,Neutral,Cartoon,Neutral,No,Medium,Accident,Neutral,Cartoon,Neutral,No,False
000008786.jpg,qwen,,,,,,,,,,,,,,,Medium,Accident,Neutral,Cartoon,Neutral,No,Medium,Accident,Neutral,Cartoon,Neutral,No,False
000008786.jpg,gemini,,,,,,,,,,,,,,,Medium,Accident,Neutral,Cartoon,Neutral,No,Medium,Accident,Neutral,Cartoon,Neutral,No,False
000007027.jpg,gemma,,,,,,,,,,,,,,,Hard,Accident,Neutral,Other,Neutral,No,Hard,Accident,Neutral,Other,Neutral,No,False
000007027.jpg,qwen,,,,,,,,,,,,,,,Hard,Accident,Neutral,Other,Neutral,No,Hard,Accident,Neutral,Other,Neutral,No,False
000007027.jpg,gemini,,,,,,,,,,,,,,,Hard,Accident,Neutral,Other,Neutral,No,Hard,Accident,Neutral,Other,Neutral,No,False
000022825.jpg,gemma,,,,,,,,,,,,,,,Medium,Accident,Neutral,Human-Adult,Male,No,Medium,Accident,Neutral,Human-Adult,Male,No,False
000022825.jpg,qwen,,,,,,,,,,,,,,,Medium,Accident,Neutral,Human-Adult,Male,No,Medium,Accident,Neutral,Human-Adult,Male,No,False
000022825.jpg,gemini,,,,,,,,,,,,,,,Medium,Accident,Neutral,Human-Adult,Male,No,Medium,Accident,Neutral,Human-Adult,Male,No,False
000023933.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Happy,Other,Neutral,No,Easy,Design,Happy,Other,Neutral,No,False
000023933.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Happy,Other,Neutral,No,Easy,Design,Happy,Other,Neutral,No,False
000023933.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Happy,Other,Neutral,No,Easy,Design,Happy,Other,Neutral,No,False
000021551.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Happy,Cartoon,Neutral,No,Easy,Design,Happy,Cartoon,Neutral,No,False
000021551.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Happy,Cartoon,Neutral,No,Easy,Design,Happy,Cartoon,Neutral,No,False
000021551.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Happy,Cartoon,Neutral,No,Easy,Design,Happy,Cartoon,Neutral,No,False
000013362.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Happy,Other,Neutral,No,Easy,Design,Happy,Other,Neutral,No,False
000013362.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Happy,Other,Neutral,No,Easy,Design,Happy,Other,Neutral,No,False
000013362.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Happy,Other,Neutral,No,Easy,Design,Happy,Other,Neutral,No,False
000009972.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Neutral,Cartoon,Neutral,No,Easy,Accident,Neutral,Cartoon,Neutral,No,False
000009972.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Neutral,Cartoon,Neutral,No,Easy,Accident,Neutral,Cartoon,Neutral,No,False
000009972.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Neutral,Cartoon,Neutral,No,Easy,Accident,Neutral,Cartoon,Neutral,No,False
000004778.jpg,gemma,,,,,,,,,,,,,,,,Accident,Surprised,Robot,Neutral,No,,Accident,Surprised,Robot,Neutral,No,False
000004778.jpg,qwen,,,,,,,,,,,,,,,,Accident,Surprised,Robot,Neutral,No,,Accident,Surprised,Robot,Neutral,No,False
000004778.jpg,gemini,,,,,,,,,,,,,,,,Accident,Surprised,Robot,Neutral,No,,Accident,Surprised,Robot,Neutral,No,False
000018715.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Happy,Robot,Neutral,No,Easy,Accident,Happy,Robot,Neutral,No,False
000018715.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Happy,Robot,Neutral,No,Easy,Accident,Happy,Robot,Neutral,No,False
000018715.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Happy,Robot,Neutral,No,Easy,Accident,Happy,Robot,Neutral,No,False
000023829.jpg,gemma,,,,,,,,,,,,,,,Hard,Accident,Neutral,Other,Neutral,No,Hard,Accident,Neutral,Other,Neutral,No,False
000023829.jpg,qwen,,,,,,,,,,,,,,,Hard,Accident,Neutral,Other,Neutral,No,Hard,Accident,Neutral,Other,Neutral,No,False
000023829.jpg,gemini,,,,,,,,,,,,,,,Hard,Accident,Neutral,Other,Neutral,No,Hard,Accident,Neutral,Other,Neutral,No,False
000007906.jpg,gemma,,,,,,,,,,,,,,,Medium,Accident,Scared,Animal,Neutral,Somewhat,Medium,Accident,Scared,Animal,Neutral,Somewhat,False
000007906.jpg,qwen,,,,,,,,,,,,,,,Medium,Accident,Scared,Animal,Neutral,Somewhat,Medium,Accident,Scared,Animal,Neutral,Somewhat,False
000007906.jpg,gemini,,,,,,,,,,,,,,,Medium,Accident,Scared,Animal,Neutral,Somewhat,Medium,Accident,Scared,Animal,Neutral,Somewhat,False
000013805.jpg,gemma,,,,,,,,,,,,,,,Hard,Accident,Happy,Human-Adult,Male,No,Hard,Accident,Happy,Human-Adult,Male,No,False
000013805.jpg,qwen,,,,,,,,,,,,,,,Hard,Accident,Happy,Human-Adult,Male,No,Hard,Accident,Happy,Human-Adult,Male,No,False
000013805.jpg,gemini,,,,,,,,,,,,,,,Hard,Accident,Happy,Human-Adult,Male,No,Hard,Accident,Happy,Human-Adult,Male,No,False
000010835.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Neutral,Cartoon,Neutral,No,Easy,Design,Neutral,Cartoon,Neutral,No,False
000010835.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Neutral,Cartoon,Neutral,No,Easy,Design,Neutral,Cartoon,Neutral,No,False
000010835.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Neutral,Cartoon,Neutral,No,Easy,Design,Neutral,Cartoon,Neutral,No,False
000013833.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Neutral,Robot,Neutral,No,Easy,Design,Neutral,Robot,Neutral,No,False
000013833.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Neutral,Robot,Neutral,No,Easy,Design,Neutral,Robot,Neutral,No,False
000013833.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Neutral,Robot,Neutral,No,Easy,Design,Neutral,Robot,Neutral,No,False
000012633.jpg,gemma,,,,,,,,,,,,,,,Medium,Accident,Neutral,Animal,Neutral,No,Medium,Accident,Neutral,Animal,Neutral,No,False
000012633.jpg,qwen,,,,,,,,,,,,,,,Medium,Accident,Neutral,Animal,Neutral,No,Medium,Accident,Neutral,Animal,Neutral,No,False
000012633.jpg,gemini,,,,,,,,,,,,,,,Medium,Accident,Neutral,Animal,Neutral,No,Medium,Accident,Neutral,Animal,Neutral,No,False
000026532.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Happy,Cartoon,Neutral,No,Easy,Design,Happy,Cartoon,Neutral,No,False
000026532.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Happy,Cartoon,Neutral,No,Easy,Design,Happy,Cartoon,Neutral,No,False
000026532.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Happy,Cartoon,Neutral,No,Easy,Design,Happy,Cartoon,Neutral,No,False
000013860.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Neutral,Human-Young,Neutral,No,Easy,Accident,Neutral,Human-Young,Neutral,No,False
000013860.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Neutral,Human-Young,Neutral,No,Easy,Accident,Neutral,Human-Young,Neutral,No,False
000013860.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Neutral,Human-Young,Neutral,No,Easy,Accident,Neutral,Human-Young,Neutral,No,False
000007663.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Scared,Robot,Neutral,No,Easy,Design,Scared,Robot,Neutral,No,False
000007663.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Scared,Robot,Neutral,No,Easy,Design,Scared,Robot,Neutral,No,False
000007663.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Scared,Robot,Neutral,No,Easy,Design,Scared,Robot,Neutral,No,False
000012110.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Neutral,Animal,Neutral,No,Easy,Design,Neutral,Animal,Neutral,No,False
000012110.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Neutral,Animal,Neutral,No,Easy,Design,Neutral,Animal,Neutral,No,False
000012110.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Neutral,Animal,Neutral,No,Easy,Design,Neutral,Animal,Neutral,No,False
000018172.jpg,gemma,,,,,,,,,,,,,,,Medium,Accident,Surprised,Robot,Neutral,No,Medium,Accident,Surprised,Robot,Neutral,No,False
000018172.jpg,qwen,,,,,,,,,,,,,,,Medium,Accident,Surprised,Robot,Neutral,No,Medium,Accident,Surprised,Robot,Neutral,No,False
000018172.jpg,gemini,,,,,,,,,,,,,,,Medium,Accident,Surprised,Robot,Neutral,No,Medium,Accident,Surprised,Robot,Neutral,No,False
000010444.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Neutral,Animal,Neutral,No,Easy,Design,Neutral,Animal,Neutral,No,False
000010444.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Neutral,Animal,Neutral,No,Easy,Design,Neutral,Animal,Neutral,No,False
000010444.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Neutral,Animal,Neutral,No,Easy,Design,Neutral,Animal,Neutral,No,False
000002529.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Happy,Other,Neutral,No,Easy,Design,Happy,Other,Neutral,No,False
000002529.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Happy,Other,Neutral,No,Easy,Design,Happy,Other,Neutral,No,False
000002529.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Happy,Other,Neutral,No,Easy,Design,Happy,Other,Neutral,No,False
000008706.jpg,gemma,,,,,,,,,,,,,,,Medium,Accident,Surprised,Robot,Neutral,No,Medium,Accident,Surprised,Robot,Neutral,No,False
000008706.jpg,qwen,,,,,,,,,,,,,,,Medium,Accident,Surprised,Robot,Neutral,No,Medium,Accident,Surprised,Robot,Neutral,No,False
000008706.jpg,gemini,,,,,,,,,,,,,,,Medium,Accident,Surprised,Robot,Neutral,No,Medium,Accident,Surprised,Robot,Neutral,No,False
000013737.jpg,gemma,,,,,,,,,,,,,,,Medium,Accident,Scared,Other,Neutral,No,Medium,Accident,Scared,Other,Neutral,No,False
000013737.jpg,qwen,,,,,,,,,,,,,,,Medium,Accident,Scared,Other,Neutral,No,Medium,Accident,Scared,Other,Neutral,No,False
000013737.jpg,gemini,,,,,,,,,,,,,,,Medium,Accident,Scared,Other,Neutral,No,Medium,Accident,Scared,Other,Neutral,No,False
000011531.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Neutral,,,,Easy,Design,Neutral,,,,False
000011531.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Neutral,,,,Easy,Design,Neutral,,,,False
000011531.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Neutral,,,,Easy,Design,Neutral,,,,False
000004100.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Surprised,Robot,Neutral,No,Easy,Accident,Surprised,Robot,Neutral,No,False
000004100.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Surprised,Robot,Neutral,No,Easy,Accident,Surprised,Robot,Neutral,No,False
000004100.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Surprised,Robot,Neutral,No,Easy,Accident,Surprised,Robot,Neutral,No,False
000003212.jpg,gemma,,,,,,,,,,,,,,,Hard,Accident,Surprised,Robot,Neutral,No,Hard,Accident,Surprised,Robot,Neutral,No,False
000003212.jpg,qwen,,,,,,,,,,,,,,,Hard,Accident,Surprised,Robot,Neutral,No,Hard,Accident,Surprised,Robot,Neutral,No,False
000003212.jpg,gemini,,,,,,,,,,,,,,,Hard,Accident,Surprised,Robot,Neutral,No,Hard,Accident,Surprised,Robot,Neutral,No,False
000018780.jpg,gemma,,,,,,,,,,,,,,,Hard,Accident,Neutral,Robot,Neutral,No,Hard,Accident,Neutral,Robot,Neutral,No,False
000018780.jpg,qwen,,,,,,,,,,,,,,,Hard,Accident,Neutral,Robot,Neutral,No,Hard,Accident,Neutral,Robot,Neutral,No,False
000018780.jpg,gemini,,,,,,,,,,,,,,,Hard,Accident,Neutral,Robot,Neutral,No,Hard,Accident,Neutral,Robot,Neutral,No,False
000020279.jpg,gemma,,,,,,,,,,,,,,,Hard,Accident,Neutral,Alien,Neutral,No,Hard,Accident,Neutral,Alien,Neutral,No,False
000020279.jpg,qwen,,,,,,,,,,,,,,,Hard,Accident,Neutral,Alien,Neutral,No,Hard,Accident,Neutral,Alien,Neutral,No,False
000020279.jpg,gemini,,,,,,,,,,,,,,,Hard,Accident,Neutral,Alien,Neutral,No,Hard,Accident,Neutral,Alien,Neutral,No,False
000001297.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Neutral,Human-Old,Male,No,Easy,Accident,Neutral,Human-Old,Male,No,False
000001297.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Neutral,Human-Old,Male,No,Easy,Accident,Neutral,Human-Old,Male,No,False
000001297.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Neutral,Human-Old,Male,No,Easy,Accident,Neutral,Human-Old,Male,No,False
000015028.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Neutral,Cartoon,Neutral,No,Easy,Accident,Neutral,Cartoon,Neutral,No,False
000015028.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Neutral,Cartoon,Neutral,No,Easy,Accident,Neutral,Cartoon,Neutral,No,False
000015028.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Neutral,Cartoon,Neutral,No,Easy,Accident,Neutral,Cartoon,Neutral,No,False
000025521.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Neutral,Human-Old,Male,No,Easy,Accident,Neutral,Human-Old,Male,No,False
000025521.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Neutral,Human-Old,Male,No,Easy,Accident,Neutral,Human-Old,Male,No,False
000025521.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Neutral,Human-Old,Male,No,Easy,Accident,Neutral,Human-Old,Male,No,False
000002264.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Happy,Other,Neutral,Somewhat,Easy,Accident,Happy,Other,Neutral,Somewhat,False
000002264.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Happy,Other,Neutral,Somewhat,Easy,Accident,Happy,Other,Neutral,Somewhat,False
000002264.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Happy,Other,Neutral,Somewhat,Easy,Accident,Happy,Other,Neutral,Somewhat,False
000027818.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Happy,Cartoon,Neutral,No,Easy,Design,Happy,Cartoon,Neutral,No,False
000027818.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Happy,Cartoon,Neutral,No,Easy,Design,Happy,Cartoon,Neutral,No,False
000027818.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Happy,Cartoon,Neutral,No,Easy,Design,Happy,Cartoon,Neutral,No,False
000005094.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Happy,Other,Neutral,Yes,Easy,Design,Happy,Other,Neutral,Yes,False
000005094.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Happy,Other,Neutral,Yes,Easy,Design,Happy,Other,Neutral,Yes,False
000005094.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Happy,Other,Neutral,Yes,Easy,Design,Happy,Other,Neutral,Yes,False
000020433.jpg,gemma,,,,,,,,,,,,,,,Hard,Accident,Happy,Alien,Neutral,No,Hard,Accident,Happy,Alien,Neutral,No,False
000020433.jpg,qwen,,,,,,,,,,,,,,,Hard,Accident,Happy,Alien,Neutral,No,Hard,Accident,Happy,Alien,Neutral,No,False
000020433.jpg,gemini,,,,,,,,,,,,,,,Hard,Accident,Happy,Alien,Neutral,No,Hard,Accident,Happy,Alien,Neutral,No,False
000015198.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Neutral,Animal,Neutral,No,Easy,Design,Neutral,Animal,Neutral,No,False
000015198.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Neutral,Animal,Neutral,No,Easy,Design,Neutral,Animal,Neutral,No,False
